Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ghana,GHA,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,100.2
Ghana,GHA,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,104.1
Ghana,GHA,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,107.7
Ghana,GHA,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,110.6
Ghana,GHA,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,112.9
Ghana,GHA,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.5
Ghana,GHA,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116
Ghana,GHA,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,117.7
Ghana,GHA,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,120.1
Ghana,GHA,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,123.3
Ghana,GHA,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,127.5
Ghana,GHA,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,132.6
Ghana,GHA,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.3
Ghana,GHA,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,144.3
Ghana,GHA,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,150
Ghana,GHA,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,155.1
Ghana,GHA,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,159
Ghana,GHA,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,161.9
Ghana,GHA,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,163.9
Ghana,GHA,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,165.5
Ghana,GHA,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,167
Ghana,GHA,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,169.1
Ghana,GHA,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.3
Ghana,GHA,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,176.5
Ghana,GHA,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.5
Ghana,GHA,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,186.7
Ghana,GHA,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,191.8
Ghana,GHA,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,195.9
Ghana,GHA,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,199
Ghana,GHA,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,201.1
Ghana,GHA,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.3
Ghana,GHA,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.7
Ghana,GHA,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.9
Ghana,GHA,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.7
Ghana,GHA,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.6
Ghana,GHA,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.7
Ghana,GHA,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,203.1
Ghana,GHA,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,203.9
Ghana,GHA,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,205.3
Ghana,GHA,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,207
Ghana,GHA,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,209.2
Ghana,GHA,2008,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.195
Ghana,GHA,2003,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.563
Ghana,GHA,2002,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.556
Ghana,GHA,2001,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.556
Ghana,GHA,2000,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.556
Ghana,GHA,1999,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.556
Ghana,GHA,1998,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.488
Ghana,GHA,2022,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,12
Ghana,GHA,2017,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,12.6
Ghana,GHA,2014,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,11.2
Ghana,GHA,2011,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.4
Ghana,GHA,2008,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.4
Ghana,GHA,2006,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.9
Ghana,GHA,2003,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19
Ghana,GHA,1998,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,20.1
Ghana,GHA,1997,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.2
Ghana,GHA,1993,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,25.1
Ghana,GHA,1988,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.9
Ghana,GHA,2016,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,39
Ghana,GHA,2012,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,41.8
Ghana,GHA,2005,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,60.9
Ghana,GHA,1998,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,65.3
Ghana,GHA,1991,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,80.4
Ghana,GHA,1988,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,77.4
Ghana,GHA,1987,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,78.2
Ghana,GHA,2024,Population growth (annual %),SP.POP.GROW,1.87500010333119
Ghana,GHA,2023,Population growth (annual %),SP.POP.GROW,1.90860289687983
Ghana,GHA,2022,Population growth (annual %),SP.POP.GROW,1.92029034344132
Ghana,GHA,2021,Population growth (annual %),SP.POP.GROW,1.95904584379494
Ghana,GHA,2020,Population growth (annual %),SP.POP.GROW,1.99181985149439
Ghana,GHA,2019,Population growth (annual %),SP.POP.GROW,2.00780519953703
Ghana,GHA,2018,Population growth (annual %),SP.POP.GROW,2.07517136640112
Ghana,GHA,2017,Population growth (annual %),SP.POP.GROW,2.19535792776401
Ghana,GHA,2016,Population growth (annual %),SP.POP.GROW,2.27621203911157
Ghana,GHA,2015,Population growth (annual %),SP.POP.GROW,2.30712733064921
Ghana,GHA,2014,Population growth (annual %),SP.POP.GROW,2.36498553072391
Ghana,GHA,2013,Population growth (annual %),SP.POP.GROW,2.40927930949909
Ghana,GHA,2012,Population growth (annual %),SP.POP.GROW,2.4199090803465
Ghana,GHA,2011,Population growth (annual %),SP.POP.GROW,2.40497145453178
Ghana,GHA,2010,Population growth (annual %),SP.POP.GROW,2.43301424000427
Ghana,GHA,2009,Population growth (annual %),SP.POP.GROW,2.49528498609835
Ghana,GHA,2008,Population growth (annual %),SP.POP.GROW,2.5377798286274
Ghana,GHA,2007,Population growth (annual %),SP.POP.GROW,2.57742881770877
Ghana,GHA,2006,Population growth (annual %),SP.POP.GROW,2.59967236461776
Ghana,GHA,2005,Population growth (annual %),SP.POP.GROW,2.62275723095941
Ghana,GHA,2004,Population growth (annual %),SP.POP.GROW,2.64856422445373
Ghana,GHA,2003,Population growth (annual %),SP.POP.GROW,2.69999623325849
Ghana,GHA,2002,Population growth (annual %),SP.POP.GROW,2.75013769977312
Ghana,GHA,2001,Population growth (annual %),SP.POP.GROW,2.6631054412646
Ghana,GHA,2000,Population growth (annual %),SP.POP.GROW,2.51243583964957
Ghana,GHA,1999,Population growth (annual %),SP.POP.GROW,2.44120807599366
Ghana,GHA,1998,Population growth (annual %),SP.POP.GROW,2.43236771924415
Ghana,GHA,1997,Population growth (annual %),SP.POP.GROW,2.37895957415826
Ghana,GHA,1996,Population growth (annual %),SP.POP.GROW,2.33565497080505
Ghana,GHA,1995,Population growth (annual %),SP.POP.GROW,2.36010348077285
Ghana,GHA,1994,Population growth (annual %),SP.POP.GROW,2.40415651514833
Ghana,GHA,1993,Population growth (annual %),SP.POP.GROW,2.46951819870346
Ghana,GHA,1992,Population growth (annual %),SP.POP.GROW,2.48576941139296
Ghana,GHA,1991,Population growth (annual %),SP.POP.GROW,2.51983177629257
Ghana,GHA,1990,Population growth (annual %),SP.POP.GROW,2.55156185640349
Ghana,GHA,1989,Population growth (annual %),SP.POP.GROW,2.49812431630792
Ghana,GHA,1988,Population growth (annual %),SP.POP.GROW,2.40254861016643
Ghana,GHA,1987,Population growth (annual %),SP.POP.GROW,2.2927830596338
Ghana,GHA,1986,Population growth (annual %),SP.POP.GROW,2.20079173105863
Ghana,GHA,1985,Population growth (annual %),SP.POP.GROW,2.15043020265102
Ghana,GHA,1984,Population growth (annual %),SP.POP.GROW,2.58157140681066
Ghana,GHA,1983,Population growth (annual %),SP.POP.GROW,3.00733255575798
Ghana,GHA,1982,Population growth (annual %),SP.POP.GROW,2.90571524781539
Ghana,GHA,1981,Population growth (annual %),SP.POP.GROW,2.8095953039292
Ghana,GHA,1980,Population growth (annual %),SP.POP.GROW,2.92469414651907
Ghana,GHA,1979,Population growth (annual %),SP.POP.GROW,3.053809079769
Ghana,GHA,1978,Population growth (annual %),SP.POP.GROW,3.03790621967011
Ghana,GHA,1977,Population growth (annual %),SP.POP.GROW,2.94772989176533
Ghana,GHA,1976,Population growth (annual %),SP.POP.GROW,2.87828591411621
Ghana,GHA,1975,Population growth (annual %),SP.POP.GROW,2.89537294984566
Ghana,GHA,1974,Population growth (annual %),SP.POP.GROW,2.90057331459706
Ghana,GHA,1973,Population growth (annual %),SP.POP.GROW,2.88677518527538
Ghana,GHA,1972,Population growth (annual %),SP.POP.GROW,2.81437565083333
Ghana,GHA,1971,Population growth (annual %),SP.POP.GROW,2.76727341653774
Ghana,GHA,1970,Population growth (annual %),SP.POP.GROW,2.67304040000564
Ghana,GHA,1969,Population growth (annual %),SP.POP.GROW,2.50103446876383
Ghana,GHA,1968,Population growth (annual %),SP.POP.GROW,2.43408669636776
Ghana,GHA,1967,Population growth (annual %),SP.POP.GROW,2.41522518388045
Ghana,GHA,1966,Population growth (annual %),SP.POP.GROW,2.40549886068672
Ghana,GHA,1965,Population growth (annual %),SP.POP.GROW,2.39917607900612
Ghana,GHA,1964,Population growth (annual %),SP.POP.GROW,2.38038338050605
Ghana,GHA,1963,Population growth (annual %),SP.POP.GROW,2.38818160278714
Ghana,GHA,1962,Population growth (annual %),SP.POP.GROW,2.40987515836032
Ghana,GHA,1961,Population growth (annual %),SP.POP.GROW,2.85283695739167
Ghana,GHA,2024,"Population, total",SP.POP.TOTL,34427414
Ghana,GHA,2023,"Population, total",SP.POP.TOTL,33787914
Ghana,GHA,2022,"Population, total",SP.POP.TOTL,33149152
Ghana,GHA,2021,"Population, total",SP.POP.TOTL,32518665
Ghana,GHA,2020,"Population, total",SP.POP.TOTL,31887809
Ghana,GHA,2019,"Population, total",SP.POP.TOTL,31258945
Ghana,GHA,2018,"Population, total",SP.POP.TOTL,30637585
Ghana,GHA,2017,"Population, total",SP.POP.TOTL,30008354
Ghana,GHA,2016,"Population, total",SP.POP.TOTL,29356742
Ghana,GHA,2015,"Population, total",SP.POP.TOTL,28696068
Ghana,GHA,2014,"Population, total",SP.POP.TOTL,28041592
Ghana,GHA,2013,"Population, total",SP.POP.TOTL,27386193
Ghana,GHA,2012,"Population, total",SP.POP.TOTL,26734268
Ghana,GHA,2011,"Population, total",SP.POP.TOTL,26095088
Ghana,GHA,2010,"Population, total",SP.POP.TOTL,25474995
Ghana,GHA,2009,"Population, total",SP.POP.TOTL,24862664
Ghana,GHA,2008,"Population, total",SP.POP.TOTL,24249946
Ghana,GHA,2007,"Population, total",SP.POP.TOTL,23642279
Ghana,GHA,2006,"Population, total",SP.POP.TOTL,23040702
Ghana,GHA,2005,"Population, total",SP.POP.TOTL,22449438
Ghana,GHA,2004,"Population, total",SP.POP.TOTL,21868298
Ghana,GHA,2003,"Population, total",SP.POP.TOTL,21296705
Ghana,GHA,2002,"Population, total",SP.POP.TOTL,20729388
Ghana,GHA,2001,"Population, total",SP.POP.TOTL,20167069
Ghana,GHA,2000,"Population, total",SP.POP.TOTL,19637087
Ghana,GHA,1999,"Population, total",SP.POP.TOTL,19149864
Ghana,GHA,1998,"Population, total",SP.POP.TOTL,18688036
Ghana,GHA,1997,"Population, total",SP.POP.TOTL,18238958
Ghana,GHA,1996,"Population, total",SP.POP.TOTL,17810181
Ghana,GHA,1995,"Population, total",SP.POP.TOTL,17399017
Ghana,GHA,1994,"Population, total",SP.POP.TOTL,16993190
Ghana,GHA,1993,"Population, total",SP.POP.TOTL,16589519
Ghana,GHA,1992,"Population, total",SP.POP.TOTL,16184855
Ghana,GHA,1991,"Population, total",SP.POP.TOTL,15787496
Ghana,GHA,1990,"Population, total",SP.POP.TOTL,15394648
Ghana,GHA,1989,"Population, total",SP.POP.TOTL,15006813
Ghana,GHA,1988,"Population, total",SP.POP.TOTL,14636568
Ghana,GHA,1987,"Population, total",SP.POP.TOTL,14289108
Ghana,GHA,1986,"Population, total",SP.POP.TOTL,13965217
Ghana,GHA,1985,"Population, total",SP.POP.TOTL,13661229
Ghana,GHA,1984,"Population, total",SP.POP.TOTL,13370590
Ghana,GHA,1983,"Population, total",SP.POP.TOTL,13029836
Ghana,GHA,1982,"Population, total",SP.POP.TOTL,12643819
Ghana,GHA,1981,"Population, total",SP.POP.TOTL,12281712
Ghana,GHA,1980,"Population, total",SP.POP.TOTL,11941448
Ghana,GHA,1979,"Population, total",SP.POP.TOTL,11597255
Ghana,GHA,1978,"Population, total",SP.POP.TOTL,11248450
Ghana,GHA,1977,"Population, total",SP.POP.TOTL,10911871
Ghana,GHA,1976,"Population, total",SP.POP.TOTL,10594913
Ghana,GHA,1975,"Population, total",SP.POP.TOTL,10294308
Ghana,GHA,1974,"Population, total",SP.POP.TOTL,10000523
Ghana,GHA,1973,"Population, total",SP.POP.TOTL,9714617
Ghana,GHA,1972,"Population, total",SP.POP.TOTL,9438187
Ghana,GHA,1971,"Population, total",SP.POP.TOTL,9176264
Ghana,GHA,1970,"Population, total",SP.POP.TOTL,8925813
Ghana,GHA,1969,"Population, total",SP.POP.TOTL,8690383
Ghana,GHA,1968,"Population, total",SP.POP.TOTL,8475729
Ghana,GHA,1967,"Population, total",SP.POP.TOTL,8271913
Ghana,GHA,1966,"Population, total",SP.POP.TOTL,8074521
Ghana,GHA,1965,"Population, total",SP.POP.TOTL,7882606
Ghana,GHA,1964,"Population, total",SP.POP.TOTL,7695739
Ghana,GHA,1963,"Population, total",SP.POP.TOTL,7514714
Ghana,GHA,1962,"Population, total",SP.POP.TOTL,7337375
Ghana,GHA,1961,"Population, total",SP.POP.TOTL,7162667
Ghana,GHA,1960,"Population, total",SP.POP.TOTL,6961215
Ghana,GHA,2024,Urban population growth (annual %),SP.URB.GROW,2.83566522568304
Ghana,GHA,2023,Urban population growth (annual %),SP.URB.GROW,2.87658130544284
Ghana,GHA,2022,Urban population growth (annual %),SP.URB.GROW,2.89506963103738
Ghana,GHA,2021,Urban population growth (annual %),SP.URB.GROW,2.80589068483195
Ghana,GHA,2020,Urban population growth (annual %),SP.URB.GROW,2.87180548038571
Ghana,GHA,2019,Urban population growth (annual %),SP.URB.GROW,2.92026302698363
Ghana,GHA,2018,Urban population growth (annual %),SP.URB.GROW,3.0201335835211
Ghana,GHA,2017,Urban population growth (annual %),SP.URB.GROW,3.17287473958836
Ghana,GHA,2016,Urban population growth (annual %),SP.URB.GROW,3.28635493979485
Ghana,GHA,2015,Urban population growth (annual %),SP.URB.GROW,3.34998307543356
Ghana,GHA,2014,Urban population growth (annual %),SP.URB.GROW,3.44066234134795
Ghana,GHA,2013,Urban population growth (annual %),SP.URB.GROW,3.5178842180058
Ghana,GHA,2012,Urban population growth (annual %),SP.URB.GROW,3.56158178744475
Ghana,GHA,2011,Urban population growth (annual %),SP.URB.GROW,3.58216104729888
Ghana,GHA,2010,Urban population growth (annual %),SP.URB.GROW,3.65984926569384
Ghana,GHA,2009,Urban population growth (annual %),SP.URB.GROW,3.78119286883322
Ghana,GHA,2008,Urban population growth (annual %),SP.URB.GROW,3.87751383533853
Ghana,GHA,2007,Urban population growth (annual %),SP.URB.GROW,3.96704905987592
Ghana,GHA,2006,Urban population growth (annual %),SP.URB.GROW,4.03506914596971
Ghana,GHA,2005,Urban population growth (annual %),SP.URB.GROW,4.09957808175436
Ghana,GHA,2004,Urban population growth (annual %),SP.URB.GROW,4.16220125880549
Ghana,GHA,2003,Urban population growth (annual %),SP.URB.GROW,4.24554562899423
Ghana,GHA,2002,Urban population growth (annual %),SP.URB.GROW,4.32238727993582
Ghana,GHA,2001,Urban population growth (annual %),SP.URB.GROW,4.25195889895073
Ghana,GHA,2000,Urban population growth (annual %),SP.URB.GROW,4.16366738975373
Ghana,GHA,1999,Urban population growth (annual %),SP.URB.GROW,4.22693148439286
Ghana,GHA,1998,Urban population growth (annual %),SP.URB.GROW,4.34552591148078
Ghana,GHA,1997,Urban population growth (annual %),SP.URB.GROW,4.40201890285924
Ghana,GHA,1996,Urban population growth (annual %),SP.URB.GROW,4.44981867444897
Ghana,GHA,1995,Urban population growth (annual %),SP.URB.GROW,4.54494931710276
Ghana,GHA,1994,Urban population growth (annual %),SP.URB.GROW,4.63744056131974
Ghana,GHA,1993,Urban population growth (annual %),SP.URB.GROW,4.72685747308311
Ghana,GHA,1992,Urban population growth (annual %),SP.URB.GROW,4.74049541766623
Ghana,GHA,1991,Urban population growth (annual %),SP.URB.GROW,4.74279438554075
Ghana,GHA,1990,Urban population growth (annual %),SP.URB.GROW,4.71104798738767
Ghana,GHA,1989,Urban population growth (annual %),SP.URB.GROW,4.55986710719261
Ghana,GHA,1988,Urban population growth (annual %),SP.URB.GROW,4.32988119899905
Ghana,GHA,1987,Urban population growth (annual %),SP.URB.GROW,4.04688352186901
Ghana,GHA,1986,Urban population growth (annual %),SP.URB.GROW,3.74123230665609
Ghana,GHA,1985,Urban population growth (annual %),SP.URB.GROW,3.42509370580035
Ghana,GHA,1984,Urban population growth (annual %),SP.URB.GROW,3.62571782702602
Ghana,GHA,1983,Urban population growth (annual %),SP.URB.GROW,3.90611213979446
Ghana,GHA,1982,Urban population growth (annual %),SP.URB.GROW,3.69559736153496
Ghana,GHA,1981,Urban population growth (annual %),SP.URB.GROW,3.50971924757931
Ghana,GHA,1980,Urban population growth (annual %),SP.URB.GROW,3.55513857748345
Ghana,GHA,1979,Urban population growth (annual %),SP.URB.GROW,3.63537747387959
Ghana,GHA,1978,Urban population growth (annual %),SP.URB.GROW,3.59193791380801
Ghana,GHA,1977,Urban population growth (annual %),SP.URB.GROW,3.49610050799674
Ghana,GHA,1976,Urban population growth (annual %),SP.URB.GROW,3.44341476671445
Ghana,GHA,1975,Urban population growth (annual %),SP.URB.GROW,3.50013056426662
Ghana,GHA,1974,Urban population growth (annual %),SP.URB.GROW,3.56849546740315
Ghana,GHA,1973,Urban population growth (annual %),SP.URB.GROW,3.64201356586005
Ghana,GHA,1972,Urban population growth (annual %),SP.URB.GROW,3.68206980731837
Ghana,GHA,1971,Urban population growth (annual %),SP.URB.GROW,3.77402850464814
Ghana,GHA,1970,Urban population growth (annual %),SP.URB.GROW,3.87385218061412
Ghana,GHA,1969,Urban population growth (annual %),SP.URB.GROW,3.99018267533726
Ghana,GHA,1968,Urban population growth (annual %),SP.URB.GROW,4.19286959430919
Ghana,GHA,1967,Urban population growth (annual %),SP.URB.GROW,4.41762049572214
Ghana,GHA,1966,Urban population growth (annual %),SP.URB.GROW,4.62459787333891
Ghana,GHA,1965,Urban population growth (annual %),SP.URB.GROW,4.80676348222003
Ghana,GHA,1964,Urban population growth (annual %),SP.URB.GROW,4.94578671670395
Ghana,GHA,1963,Urban population growth (annual %),SP.URB.GROW,5.07806879481394
Ghana,GHA,1962,Urban population growth (annual %),SP.URB.GROW,5.1869612911296
Ghana,GHA,1961,Urban population growth (annual %),SP.URB.GROW,5.65932782471341
Ghana,GHA,2024,Urban population,SP.URB.TOTL,20093728
Ghana,GHA,2023,Urban population,SP.URB.TOTL,19531940
Ghana,GHA,2022,Urban population,SP.URB.TOTL,18978092
Ghana,GHA,2021,Urban population,SP.URB.TOTL,18436540
Ghana,GHA,2020,Urban population,SP.URB.TOTL,17926421
Ghana,GHA,2019,Urban population,SP.URB.TOTL,17418931
Ghana,GHA,2018,Urban population,SP.URB.TOTL,16917608
Ghana,GHA,2017,Urban population,SP.URB.TOTL,16414312
Ghana,GHA,2016,Urban population,SP.URB.TOTL,15901682
Ghana,GHA,2015,Urban population,SP.URB.TOTL,15387590
Ghana,GHA,2014,Urban population,SP.URB.TOTL,14880647
Ghana,GHA,2013,Urban population,SP.URB.TOTL,14377362
Ghana,GHA,2012,Urban population,SP.URB.TOTL,13880376
Ghana,GHA,2011,Urban population,SP.URB.TOTL,13394715
Ghana,GHA,2010,Urban population,SP.URB.TOTL,12923387
Ghana,GHA,2009,Urban population,SP.URB.TOTL,12458961
Ghana,GHA,2008,Urban population,SP.URB.TOTL,11996659
Ghana,GHA,2007,Urban population,SP.URB.TOTL,11540390
Ghana,GHA,2006,Urban population,SP.URB.TOTL,11091539
Ghana,GHA,2005,Urban population,SP.URB.TOTL,10652897
Ghana,GHA,2004,Urban population,SP.URB.TOTL,10225004
Ghana,GHA,2003,Urban population,SP.URB.TOTL,9808154
Ghana,GHA,2002,Urban population,SP.URB.TOTL,9400460
Ghana,GHA,2001,Urban population,SP.URB.TOTL,9002792
Ghana,GHA,2000,Urban population,SP.URB.TOTL,8628021
Ghana,GHA,1999,Urban population,SP.URB.TOTL,8276155
Ghana,GHA,1998,Urban population,SP.URB.TOTL,7933618
Ghana,GHA,1997,Urban population,SP.URB.TOTL,7596244
Ghana,GHA,1996,Urban population,SP.URB.TOTL,7269109
Ghana,GHA,1995,Urban population,SP.URB.TOTL,6952738
Ghana,GHA,1994,Urban population,SP.URB.TOTL,6643813
Ghana,GHA,1993,Urban population,SP.URB.TOTL,6342745
Ghana,GHA,1992,Urban population,SP.URB.TOTL,6049908
Ghana,GHA,1991,Urban population,SP.URB.TOTL,5769804
Ghana,GHA,1990,Urban population,SP.URB.TOTL,5502542
Ghana,GHA,1989,Urban population,SP.URB.TOTL,5249326
Ghana,GHA,1988,Urban population,SP.URB.TOTL,5015339
Ghana,GHA,1987,Urban population,SP.URB.TOTL,4802815
Ghana,GHA,1986,Urban population,SP.URB.TOTL,4612331
Ghana,GHA,1985,Urban population,SP.URB.TOTL,4442961
Ghana,GHA,1984,Urban population,SP.URB.TOTL,4293362
Ghana,GHA,1983,Urban population,SP.URB.TOTL,4140485
Ghana,GHA,1982,Urban population,SP.URB.TOTL,3981871
Ghana,GHA,1981,Urban population,SP.URB.TOTL,3837403
Ghana,GHA,1980,Urban population,SP.URB.TOTL,3705057
Ghana,GHA,1979,Urban population,SP.URB.TOTL,3575651
Ghana,GHA,1978,Urban population,SP.URB.TOTL,3447997
Ghana,GHA,1977,Urban population,SP.URB.TOTL,3326345
Ghana,GHA,1976,Urban population,SP.URB.TOTL,3212062
Ghana,GHA,1975,Urban population,SP.URB.TOTL,3103340
Ghana,GHA,1974,Urban population,SP.URB.TOTL,2996598
Ghana,GHA,1973,Urban population,SP.URB.TOTL,2891550
Ghana,GHA,1972,Urban population,SP.URB.TOTL,2788134
Ghana,GHA,1971,Urban population,SP.URB.TOTL,2687340
Ghana,GHA,1970,Urban population,SP.URB.TOTL,2587809
Ghana,GHA,1969,Urban population,SP.URB.TOTL,2489478
Ghana,GHA,1968,Urban population,SP.URB.TOTL,2392099
Ghana,GHA,1967,Urban population,SP.URB.TOTL,2293875
Ghana,GHA,1966,Urban population,SP.URB.TOTL,2194746
Ghana,GHA,1965,Urban population,SP.URB.TOTL,2095559
Ghana,GHA,1964,Urban population,SP.URB.TOTL,1997213
Ghana,GHA,1963,Urban population,SP.URB.TOTL,1900838
Ghana,GHA,1962,Urban population,SP.URB.TOTL,1806722
Ghana,GHA,1961,Urban population,SP.URB.TOTL,1715397
Ghana,GHA,1960,Urban population,SP.URB.TOTL,1621013
Ghana,GHA,2024,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.3654868038581
Ghana,GHA,2023,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.8074737774654
Ghana,GHA,2022,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.250609602871
Ghana,GHA,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.6952556826536
Ghana,GHA,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.2171613974837
Ghana,GHA,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.7246279109161
Ghana,GHA,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.218477566593
Ghana,GHA,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.6991419779128
Ghana,GHA,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.167052758274
Ghana,GHA,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.6226415210752
Ghana,GHA,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.0663398797148
Ghana,GHA,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.4985794475913
Ghana,GHA,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.9197918381031
Ghana,GHA,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.3304086646488
Ghana,GHA,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.7296926788704
Ghana,GHA,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.1111250897099
Ghana,GHA,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.4708679942306
Ghana,GHA,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.8125122665918
Ghana,GHA,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.1388926229785
Ghana,GHA,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.4528437795757
Ghana,GHA,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.7572004525685
Ghana,GHA,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.0547973581418
Ghana,GHA,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.3484692124806
Ghana,GHA,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.6410507317701
Ghana,GHA,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.9373786640616
Ghana,GHA,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.2178251472243
